dataset,source_family,entity_unit,split_seed,base_model,model_seed,acquisition_strategy,adaptation_seed,budget,fit_domain,calibration_method,conformal_method,score_source,schema_version,status,status_reason,standard_threshold,class0_threshold,class1_threshold,standard_calibration_count,class0_calibration_count,class1_calibration_count,standard_threshold_infinite,class0_threshold_infinite,class1_threshold_infinite,all_thresholds_finite,config_hash,data_hash,split_hash,sample_hash,commit,timestamp_utc
acsincome_region,acs,person,0,logistic_regression,0,blind_random,1,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64934377916642649,,,500,309,191,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f45b8563159adb4b77fcd708175fdaad991feb15e19a9fe2ad1617b9ebf1d267,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.152905+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,1,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.58190488312874111,0.74944852708737841,500,309,191,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f45b8563159adb4b77fcd708175fdaad991feb15e19a9fe2ad1617b9ebf1d267,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.156558+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,1,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64887998683440273,,,500,309,191,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f45b8563159adb4b77fcd708175fdaad991feb15e19a9fe2ad1617b9ebf1d267,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.160139+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,1,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.57829031266137554,0.74848155907197078,500,309,191,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f45b8563159adb4b77fcd708175fdaad991feb15e19a9fe2ad1617b9ebf1d267,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.163669+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.55729918394926381,,,25,12,13,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,ffe8de81d612ff3839730107ffbf48cb97b40ec9536b2132a3c9f1ec810dabf0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.758980+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.14297852003457523,0.63756708764076597,25,12,13,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,ffe8de81d612ff3839730107ffbf48cb97b40ec9536b2132a3c9f1ec810dabf0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.762485+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.55902112116167368,,,25,12,13,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,ffe8de81d612ff3839730107ffbf48cb97b40ec9536b2132a3c9f1ec810dabf0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.765873+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.14481172074560877,0.63809707358031298,25,12,13,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,ffe8de81d612ff3839730107ffbf48cb97b40ec9536b2132a3c9f1ec810dabf0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:57.769223+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.55729918394926381,,,50,22,28,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0f2b5f940cd0228f96b83da5445ef806ba3341439aa86f393f0d3f2ecaad5d23,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.243297+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.40730299898855016,0.63756708764076597,50,22,28,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0f2b5f940cd0228f96b83da5445ef806ba3341439aa86f393f0d3f2ecaad5d23,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.246848+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.55902112116167368,,,50,22,28,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0f2b5f940cd0228f96b83da5445ef806ba3341439aa86f393f0d3f2ecaad5d23,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.250312+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.40610812085285153,0.63809707358031298,50,22,28,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0f2b5f940cd0228f96b83da5445ef806ba3341439aa86f393f0d3f2ecaad5d23,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.253922+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.53506274303736245,,,100,54,46,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,37282c7bea44b1cdeb9c737b906cda69a82ddd1c8f72c920fa314b50633c1914,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.713411+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.45203813379471258,0.63756708764076597,100,54,46,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,37282c7bea44b1cdeb9c737b906cda69a82ddd1c8f72c920fa314b50633c1914,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.717141+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.53711183596177581,,,100,54,46,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,37282c7bea44b1cdeb9c737b906cda69a82ddd1c8f72c920fa314b50633c1914,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.720856+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.45017824791132732,0.63809707358031298,100,54,46,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,37282c7bea44b1cdeb9c737b906cda69a82ddd1c8f72c920fa314b50633c1914,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:58.724481+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.61886123125032988,,,250,146,104,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,80143ff9a7143a499d7f8a4471746a5315aabd16ca90341300a6968146b555c2,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.169149+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.51702588671313365,0.69633564180015273,250,146,104,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,80143ff9a7143a499d7f8a4471746a5315aabd16ca90341300a6968146b555c2,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.172924+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.6161902153706027,,,250,146,104,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,80143ff9a7143a499d7f8a4471746a5315aabd16ca90341300a6968146b555c2,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.176567+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.51423813023510545,0.69603537558325679,250,146,104,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,80143ff9a7143a499d7f8a4471746a5315aabd16ca90341300a6968146b555c2,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.180184+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.61677624915374252,,,500,291,209,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3f4010b0531d2948d79aa1bca5f60a17543431473f967384131b04daee45b212,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.627155+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.53434560358873284,0.69633564180015273,500,291,209,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3f4010b0531d2948d79aa1bca5f60a17543431473f967384131b04daee45b212,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.630783+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.6127799146289189,,,500,291,209,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3f4010b0531d2948d79aa1bca5f60a17543431473f967384131b04daee45b212,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.634371+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,2,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.53132488812655809,0.69603537558325679,500,291,209,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3f4010b0531d2948d79aa1bca5f60a17543431473f967384131b04daee45b212,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:17:59.637938+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.61315229929651949,,,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,032d26f43d0dfdf3cb69ccc255157fd831898c60c06d70d9ab6bb3b52c481601,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.204762+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.50434483697369425,0.67071241598527609,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,032d26f43d0dfdf3cb69ccc255157fd831898c60c06d70d9ab6bb3b52c481601,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.208289+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.61404251450624581,,,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,032d26f43d0dfdf3cb69ccc255157fd831898c60c06d70d9ab6bb3b52c481601,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.211703+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.50173220131020801,0.67076554501316576,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,032d26f43d0dfdf3cb69ccc255157fd831898c60c06d70d9ab6bb3b52c481601,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.215058+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.61315229929651949,,,50,29,21,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,139e727069ab22e168181227c62dc40ff80206bf25291a18af189b5b356a63ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.669557+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.43192743771281683,0.65767736137961919,50,29,21,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,139e727069ab22e168181227c62dc40ff80206bf25291a18af189b5b356a63ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.673244+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.61404251450624581,,,50,29,21,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,139e727069ab22e168181227c62dc40ff80206bf25291a18af189b5b356a63ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.676682+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.43036542789286325,0.65791583960155831,50,29,21,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,139e727069ab22e168181227c62dc40ff80206bf25291a18af189b5b356a63ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:00.680277+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.62614460657954774,,,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,dbc5ee459531ed304bf4b5fef244a063eeab530c60bfe50f2f46a8abc98c6581,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.148062+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.46914286791533488,0.67071241598527609,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,dbc5ee459531ed304bf4b5fef244a063eeab530c60bfe50f2f46a8abc98c6581,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.151825+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.62496588521146246,,,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,dbc5ee459531ed304bf4b5fef244a063eeab530c60bfe50f2f46a8abc98c6581,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.155520+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.4670324987728024,0.67076554501316576,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,dbc5ee459531ed304bf4b5fef244a063eeab530c60bfe50f2f46a8abc98c6581,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.159332+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.65767736137961919,,,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,07092e7923174790268c3e54f25d86e292e432f523af1e233ac3bda39f3e4374,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.592867+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.51618927947881166,0.76516141161587803,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,07092e7923174790268c3e54f25d86e292e432f523af1e233ac3bda39f3e4374,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.596537+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.65791583960155831,,,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,07092e7923174790268c3e54f25d86e292e432f523af1e233ac3bda39f3e4374,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.600145+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.51341296425633387,0.76402007203136202,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,07092e7923174790268c3e54f25d86e292e432f523af1e233ac3bda39f3e4374,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:01.603726+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.67071241598527609,,,500,289,211,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,a1fdf35a71dc521c52d37f8cc86ec4aabe91c8318a04b739c40aa94ef7c14d2a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:02.046639+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,3,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.59799717329164492,0.75686815658472262,500,289,211,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,a1fdf35a71dc521c52d37f8cc86ec4aabe91c8318a04b739c40aa94ef7c14d2a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:02.050277+00:00
